-0.0453301801428554,-0.153457389107267
-0.0772263646704816,-0.150874016295195
0.164373080035536,0.0352918361121908
-0.00680861955077034,0.240384786190493
-0.0595070838170902,-0.106092479028232
-0.0436646788094967,0.0992796214634617
0.26227195902512,0.0614507563797839
-0.209091165871106,0.126636045511848
0.146024909318028,-0.0119623805789565
0.00323272207366878,-0.0998241478259259
-0.083284451403047,-0.13430842925149
-0.20934898798369,0.138000511210327
-0.1869075206502,0.0132032186150651
0.103339153279666,-0.157438489613682
0.241927229166719,0.099710556217577
